Unnamed: 0,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year,Season,HomeAway_Position_Differntial,HomeAway_Form_Differntial,HomeAway_Average_Points_Differntial,HomeAway_Average_Points_Conceded_Differntial,HomeAway_Win_Precentage_Differntial,k_past_position_home,k_past_rest_time_home,k_past_position_away,k_past_rest_time_away,k_past_positions_differential,k_past_resttimes_differential,Home_St,Away_St,Home_StWeighted,Away_StWeighted,Streak,WeightedStreak
80,8,8,1,22.0086031672677,23.5871336523585,-1.34602518597445,-0.757160458688596,2,41.6666666666667,0.6,6,6,0,23.1040484870144,21.5341543076523,0.6537407053824,0.3097344,2,61.5384615384615,2,1,24,Sao Bernardo,Canoas,2,2013,2012-2013,-2,1.410901164070996,1.0954453197466982,-2.0529793447061984,19.871794871794798,6.0,4.75,7.5,4.5,-1.5,0.25,0.75,0.25,0.6,0.4,0.5,0.19999999999999996
81,2,6,1,23.7598655619839,20.8187599987848,0.97963764006912,1.80587417360137,2,76.9230769230769,0.024,5,1,1,23.8147165651794,21.2507507310957,1.52050276749885,1.67419526074911,2,75.0,2,1,24,RJX,Sada Cruzeiro,2,2013,2012-2013,3,-0.2853714061025199,0.054851003195498294,0.4319907323109007,-1.9230769230769056,5.0,4.75,3.5,5.0,1.5,-0.25,0.75,1.0,0.9,1.0,-0.25,-0.09999999999999998
82,6,6,1,22.6432387896115,21.1073234461218,0.728512,0.72299256430592,5,64.2857142857143,-0.6,2,6,0,22.7278924495871,20.9350079990278,1.24469933888109,1.4254209013477,5,71.4285714285714,2,1,1,Canoas,RJX,3,2013,2012-2013,-4,0.5217067745751701,0.08465365997559715,-0.17231544709400026,7.142857142857096,3.0,4.0,6.0,4.0,-3.0,0.0,0.75,0.75,0.6,0.7,0.0,-0.09999999999999998
83,8,8,0,21.4868825338142,23.0297069218868,-1.27682014877956,-0.805728366950877,5,38.4615384615385,-0.3296,9,10,1,22.4900898138196,21.9444539641564,0.542645936985373,0.209027596640002,5,28.5714285714286,2,1,1,Sao Bernardo,Volta Redonda,3,2013,2012-2013,1,1.3483743039362501,1.0032072800054017,-1.0852529577304004,-9.890109890109901,10.25,3.75,7.75,3.75,2.5,0.0,0.75,0.25,0.9,0.3,0.5,0.6000000000000001
84,5,4,1,22.7011434181358,21.5226271871248,0.877100552345421,0.65947454394845,6,71.4285714285714,-0.84128,7,5,0,21.9106643353054,23.5101618097111,-0.647397664413462,0.327994163898464,5,46.1538461538462,2,0,1,Minas,Volei Futuro,3,2013,2012-2013,2,-1.306872208361912,-0.7904790828304016,1.987534622586299,-25.2747252747252,7.5,3.75,4.5,3.75,3.0,0.0,0.5,0.5,0.4,0.5,0.0,-0.09999999999999998
85,11,11,0,20.6373760412877,23.2072412584455,-0.93088,-1.84282593378304,6,14.2857142857143,0.6,10,11,0,20.9079595911159,23.5694423136235,-1.72493557192971,-1.48273588224,6,15.3846153846154,2,0,1,Super Imperatriz,JF Volei,3,2013,2012-2013,-1,0.11789036185333002,0.27058354982820276,0.3622010551780015,1.0989010989010985,9.75,3.75,10.75,3.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1,2,1,22.9661551877984,21.0890404471491,1.02721019444564,1.18129098520964,6,85.7142857142857,-0.4,12,12,0,21.4336854378878,24.0200978285636,-1.49949424828416,-0.71872,5,14.2857142857143,2,0,1,Sesi,Funvic,3,2013,2012-2013,11,-2.6807852334938,-1.5324697499106001,2.931057381414501,-71.42857142857139,11.75,3.75,1.0,3.5,10.75,0.25,0.25,0.75,0.1,0.9,-0.5,-0.8
87,4,1,1,23.3317732521435,20.7206005848765,1.15667164932068,1.41640221399908,5,76.9230769230769,0.0688,5,7,1,22.5993725757871,21.3773795077683,0.639015494652849,0.669380343368379,5,71.4285714285714,2,0,1,Sada Cruzeiro,Medley,3,2013,2012-2013,1,-0.7773867193462309,-0.7324006763563986,0.6567789228917995,-5.494505494505503,3.5,3.75,5.0,4.0,-1.5,-0.25,0.5,1.0,0.6,1.0,-0.5,-0.4
88,1,2,1,22.5729241502387,20.8312323577193,1.02176815555651,1.14503278816771,2,86.6666666666667,-1.3152,8,10,1,22.1920718510557,21.3955631713251,0.634116749588298,0.367222077312002,2,33.3333333333333,2,0,3,Sesi,Volta Redonda,3,2013,2012-2013,7,-0.510916038579412,-0.38085229918299746,0.5643308136057996,-53.3333333333334,9.75,4.5,1.0,4.5,8.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0
89,3,1,1,23.6654186017148,20.7764804679012,1.52533731945655,1.73312177119926,2,78.5714285714286,-1.503990784,7,5,0,21.7285314682443,23.8081294477689,-1.11791813153077,-0.337604668881229,2,42.8571428571429,2,0,3,Sada Cruzeiro,Volei Futuro,3,2013,2012-2013,4,-2.85103990273003,-1.9368871334705027,3.031648979867697,-35.7142857142857,7.25,4.5,4.75,5.0,2.5,-0.5,0.25,1.0,0.2,1.0,-0.75,-0.8
90,10,11,1,20.3099008330301,22.5257930067564,-0.544704,-1.27426074702643,2,20.0,0.2,3,6,1,23.3823139596697,21.3480063992222,1.59575947110487,1.74033672107816,2,73.3333333333333,2,1,3,Super Imperatriz,RJX,3,2013,2012-2013,-7,2.8700202181313,3.0724131266395993,-1.1777866075341983,53.3333333333333,2.5,4.75,11.0,4.75,-8.5,0.0,0.75,0.25,0.7,0.4,0.5,0.29999999999999993
91,4,4,1,23.1609147345086,21.4181017496998,1.30168044187634,1.12757963515876,2,73.3333333333333,-0.7728,5,7,0,22.2794980606297,22.1019036062146,-0.088787604277721,-0.064495725305297,2,66.6666666666667,2,1,3,Minas,Medley,3,2013,2012-2013,1,-1.2163672394364808,-0.8814166738789027,0.6838018565147976,-6.6666666666666,4.25,4.5,4.75,4.75,-0.5,-0.25,0.5,0.5,0.4,0.7,0.0,-0.29999999999999993
92,6,6,0,22.7145910316892,22.0858587568975,-0.0171904,-0.021605948555264,2,60.0,-0.6,11,11,0,20.6863676728927,22.6555538508988,-1.57994845754376,-1.386188705792,2,14.2857142857143,2,0,3,Canoas,JF Volei,3,2013,2012-2013,5,-1.558342508988496,-2.028223358796499,0.5696950940013004,-45.7142857142857,10.0,4.75,6.0,4.75,4.0,0.0,0.0,0.5,0.0,0.4,-0.5,-0.4
93,9,8,0,21.0295060270514,22.6237655375094,-1.22145611902365,-0.844582693560702,2,35.7142857142857,-0.6,12,12,0,21.1069483503103,23.4160782628509,-1.39959539862733,-0.774976,2,13.3333333333333,2,0,3,Sao Bernardo,Funvic,3,2013,2012-2013,3,-0.5550127050666279,0.0774423232589001,0.7923127253414997,-22.3809523809524,11.75,4.5,8.0,4.75,3.75,-0.25,0.0,0.25,0.0,0.2,-0.25,-0.2
94,7,8,1,21.0636048216411,22.2590124300076,-0.777164895218918,-0.475666154848561,6,40.0,0.76,2,6,1,23.7058511677357,21.0117384527111,1.8766075768839,1.99226937686253,6,75.0,2,1,9,Sao Bernardo,RJX,3,2013,2012-2013,-5,2.3522737317324607,2.6422463460945984,-1.2472739772965014,35.0,2.25,4.0,8.25,4.0,-6.0,0.0,0.75,0.5,0.8,0.5,0.25,0.30000000000000004
95,9,10,0,21.9936574808446,21.3964505370601,-0.805029731760677,0.307293399670639,7,31.25,1.4432,3,1,1,23.7823348813719,21.121184374321,1.78649741695941,1.53935620859929,7,80.0,2,1,10,Volta Redonda,Sada Cruzeiro,3,2013,2012-2013,-6,1.4792040172887708,1.7886774005272983,-0.27526616273910065,48.75,4.25,4.0,8.75,4.0,-4.5,0.0,1.0,0.75,1.0,0.6,0.25,0.4
96,6,6,1,22.5716728253514,21.828687005518,0.18624768,0.182715241155789,7,62.5,0.88,1,2,1,22.338339320191,20.9049858861754,1.11602623053417,1.16329870770479,7,87.5,2,0,10,Canoas,Sesi,3,2013,2012-2013,-5,0.933310989378381,-0.23333350516039886,-0.9237011193425992,25.0,1.0,4.0,6.0,3.5,-5.0,0.5,1.0,0.5,1.0,0.6,0.5,0.4
97,5,4,0,23.8287317876069,22.6844813997599,0.64134435350107,0.502063708127008,7,68.75,-0.21824,4,7,1,23.3735984485037,22.9815228849717,0.328969916577824,0.348403419755762,7,68.75,2,0,10,Minas,Medley,3,2013,2012-2013,-1,-0.17309379154918397,-0.45513333910319886,0.29704148521179974,0.0,4.5,4.0,4.75,4.0,-0.25,0.0,0.5,0.5,0.6,0.5,0.0,0.09999999999999998
98,2,6,1,24.1646809341886,21.2760574288356,0.583710112055296,2.10128606150712,4,76.4705882352941,-1.208,7,8,0,21.3175505239795,23.007209944006,-0.980532923878849,-0.280493037934803,4,37.5,2,0,13,RJX,Sao Bernardo,3,2013,2012-2013,5,-3.081818985385969,-2.8471304102091004,1.7311525151704004,-38.9705882352941,8.0,3.75,2.25,3.75,5.75,0.0,0.25,0.75,0.3,0.9,-0.5,-0.6000000000000001
99,3,1,1,24.0258679050975,20.6969474994568,1.62026985556524,2.02919793356753,4,81.25,-1.75456,9,10,0,21.3949259846757,22.1171604296481,-0.354165280263489,0.093777661849602,4,29.4117647058824,2,1,14,Sada Cruzeiro,Volta Redonda,3,2013,2012-2013,6,-2.383363213831019,-2.6309419204217974,1.4202129301912976,-51.838235294117595,8.75,4.0,3.75,4.0,5.0,0.0,0.5,1.0,0.3,1.0,-0.5,-0.7
100,2,2,0,21.9906714561528,20.8839887089403,1.01741452444521,0.692820984427333,5,82.3529411764706,-0.504,6,6,1,22.2173382602811,21.5829496044144,0.346172192924631,0.44778752,5,64.7058823529412,2,0,15,Sesi,Canoas,3,2013,2012-2013,4,-0.346648791502702,0.22666680412829976,0.698960895474098,-17.64705882352939,6.0,4.0,1.0,4.0,5.0,0.0,0.75,0.75,0.8,0.6,0.0,0.20000000000000007
101,5,7,0,23.098878758803,22.8652183079773,0.607152983179054,0.063175933262259,5,64.7058823529412,0.374592,4,4,1,23.5429854300855,22.5475851198079,0.601650966501606,0.499440597733846,5,70.5882352941177,2,1,15,Medley,Minas,3,2013,2012-2013,-1,0.538475033239347,0.44410667128250125,-0.31763318816940256,5.882352941176492,4.75,4.0,4.75,4.0,0.0,0.0,0.75,0.5,0.7,0.4,0.25,0.29999999999999993
102,7,10,1,21.2759407877405,21.7737283437185,-1.24402378540854,-0.083332224210791,3,33.3333333333333,1.203648,3,1,0,23.300694324078,20.7175579995654,1.42335834685402,1.83148496687943,3,76.4705882352941,2,1,17,Volta Redonda,Sada Cruzeiro,3,2013,2012-2013,-4,1.506690571064811,2.0247535363374993,-1.0561703441530987,43.1372549019608,3.25,4.5,8.75,4.5,-5.5,0.0,0.75,0.5,0.6,0.5,0.25,0.09999999999999998
103,6,6,0,22.1338706082249,21.3463596835315,0.348998144,0.076937754339705,2,61.1111111111111,0.6032,1,2,1,21.6725371649222,21.0671909671523,0.754256787541867,0.730638966163834,2,83.3333333333333,2,1,17,Canoas,Sesi,3,2013,2012-2013,-5,0.677319033202162,-0.4613334433026992,-0.2791687163791998,22.2222222222222,1.25,5.0,6.0,4.75,-4.75,0.25,0.75,0.5,0.7,0.5,0.25,0.19999999999999996
104,4,4,1,23.8343883440684,22.7380680958463,0.713075482800856,0.881320773201285,7,72.2222222222222,0.536,2,6,1,24.3317447473509,20.3541792764018,2.2810288492057,2.19381550149002,7,77.7777777777778,2,1,23,Minas,RJX,3,2013,2012-2013,-2,1.3997080760044152,0.49735640328249886,-2.3838888194445005,5.5555555555556,2.25,4.25,4.5,5.0,-2.25,-0.75,1.0,0.75,1.0,0.8,0.25,0.19999999999999996
105,1,2,1,22.4046963986045,21.3870861070551,1.01393161955617,1.20340543003349,7,84.2105263157895,-1.186176,3,1,1,23.3905554592624,20.7740463996523,1.53868667748322,1.86518797350354,7,77.7777777777778,2,1,24,Sesi,Sada Cruzeiro,3,2013,2012-2013,2,0.33528124744973,0.9858590606579014,-0.6130397074028018,-6.432748538011694,3.0,4.0,1.25,4.0,1.75,0.0,0.75,0.75,0.7,0.8,0.0,-0.10000000000000009
106,3,1,1,23.7124443674099,20.3525704530552,1.09621588445219,1.83094934198657,6,78.9473684210526,0.3489408,1,2,0,21.6570904522169,22.1096688856441,0.362724344026795,1.18451117293107,6,80.0,2,0,30,Sada Cruzeiro,Sesi,3,2013,2012-2013,-2,-1.468224997959775,-2.0553539151930025,1.7570984325889007,1.0526315789473983,1.25,5.25,3.0,5.25,-1.75,0.0,0.5,0.75,0.5,0.8,-0.25,-0.30000000000000004
107,3,6,1,23.6653957978807,20.6033434211214,1.06696808964424,2.02482307936456,7,78.9473684210526,-0.6288,4,4,0,23.3875106752547,22.3904544766771,0.505056618561028,0.799552478187077,7,68.421052631579,2,1,31,RJX,Minas,3,2013,2012-2013,1,-1.519766460803532,-0.2778851226259995,1.7871110555556982,-10.5263157894736,4.25,5.25,2.25,4.75,2.0,0.5,0.5,1.0,0.5,1.0,-0.5,-0.5
108,4,4,1,23.8433418735371,22.3123635813416,0.370460386240685,1.00404529484882,6,70.0,-0.09696,3,6,0,23.3323166383046,21.6160080702305,1.01985846349165,1.95505240119202,6,75.0,2,1,6,Minas,RJX,4,2013,2012-2013,-1,0.01581316864283,-0.5110252352324984,-0.6963555111111006,5.0,2.25,6.0,4.25,6.5,-2.0,-0.5,0.75,0.75,0.6,0.7,0.0,-0.09999999999999998
109,2,1,1,24.7032888272613,21.5487230291108,1.47697270756175,2.06475947358926,7,80.0,-0.2192,1,6,1,23.8158533106437,21.9928064561844,1.21588677079332,1.96404192095362,7,76.1904761904762,3,1,14,Sada Cruzeiro,RJX,4,2013,2012-2013,-1,-0.8488727027959397,-0.8874355166176002,0.4440834270736005,-3.809523809523796,2.5,6.0,3.0,5.0,-0.5,1.0,0.75,0.75,0.7,0.9,0.0,-0.20000000000000007
0,8,8,0,20.387373752517,23.4057679552048,-1.22173191617513,-1.38442633910308,7,50.0,-0.68,10,10,0,20.7090941383142,22.524443080719,-1.46395876603501,-1.3089509646336,7,50.0,0,0,1,Sao Bernardo,JF Volei,12,2013,2013-2014,2,-0.07953242693192997,0.3217203857971995,-0.8813248744858022,0.0,,,,,,,,,,,,
1,11,7,0,21.2207526301924,22.1689826749748,-1.39521902832683,-0.466665779368633,7,50.0,-0.4,10,12,0,21.0455586802482,22.9728626102807,-1.31967631890186,-0.8199808,7,50.0,0,0,1,Volta Redonda,Funvic,12,2013,2013-2014,-1,-0.853010539533227,-0.17519394994420168,0.8038799353059005,0.0,,,,,,,,,,,,
2,8,6,0,22.2404298199132,22.1437544134919,-0.3208014848,-0.538449796528236,7,50.0,0.0,12,12,0,20.8537364111095,23.5008407085514,-1.53538797974564,-0.725264334633767,7,50.0,0,0,1,Canoas,America Volei,12,2013,2013-2014,4,-0.996938183217404,-1.3866934088036977,1.3570862950594993,0.0,,,,,,,,,,,,
3,5,3,0,22.5923390284402,23.4210684418486,0.211145295644935,-0.309820524778564,7,50.0,0.0,9,8,0,20.0,20.0,0.0,0.0,7,50.0,0,0,1,Sesi,Maringa,12,2013,2013-2014,4,0.309820524778564,-2.5923390284402004,-3.4210684418486004,0.0,,,,,,,,,,,,
4,6,3,0,20.0,20.0,0.0,0.0,7,50.0,0.0,8,1,1,23.5526826485149,21.3442451649475,1.37270941663465,1.97123353676289,7,50.0,0,1,1,Brasil Volei Clube,RJX,12,2013,2013-2014,2,1.37270941663465,3.5526826485148995,1.3442451649474982,0.0,,,,,,,,,,,,
5,6,2,0,23.512631061809,21.7389784232887,0.781578166049402,1.25180757887141,7,50.0,-0.32084736,1,3,1,22.5405378894188,22.8035214201456,0.352143580177149,0.347608938344854,3,100.0,0,0,4,Sada Cruzeiro,Sesi,12,2013,2013-2014,-5,-0.8996639986942611,-0.9720931723901991,1.0645429968569005,50.0,,,,,,,,,,,,
6,9,8,0,20.0666666666667,20.4666666666667,0.0,-0.6,4,0.0,0.0,5,8,1,19.9898990020136,22.4846143641639,-0.907541071282463,-0.824394430347842,4,100.0,0,1,5,Maringa,Sao Bernardo,12,2013,2013-2014,-4,-0.307541071282463,-0.07676766465309726,2.017947697497199,100.0,,,,,,,,,,,,
7,4,1,1,22.4021461188119,20.875396131958,0.25357447171539,1.29816753330772,4,100.0,-0.322432,8,5,0,23.7746734988297,22.9998908650733,0.403236235879058,1.23964198254966,7,50.0,0,1,5,RJX,Minas,12,2013,2013-2014,4,-0.8949312974286621,1.3725273800178002,2.124494733115302,-50.0,,,,,,,,,,,,
8,10,10,0,20.3272753106513,21.6995544645752,-1.71355508576407,-1.37116701282801,4,0.0,-0.04,7,7,1,21.1766021041539,21.0018528066465,0.226667376505094,0.275022129479681,4,100.0,0,1,5,JF Volei,Volta Redonda,12,2013,2013-2014,-3,1.597834389333104,0.8493267935026019,-0.6977016579287003,100.0,,,,,,,,,,,,
9,11,12,0,20.1031136108652,22.5782900882246,-1.589443584,-1.65574105512149,4,0.0,0.6,7,6,1,21.8423438559306,21.2650035307935,-0.030759837222589,0.158230016,4,100.0,0,1,5,Funvic,Canoas,12,2013,2013-2014,-4,1.624981217898901,1.7392302450654,-1.3132865574310983,100.0,,,,,,,,,,,,
10,12,12,0,20.2329891288876,22.8506725668412,-1.43327604285632,-1.62831038379651,5,0.0,0.0,8,3,0,19.8,19.56,-0.2,0.0,5,0.0,0,1,6,America Volei,Brasil Volei Clube,12,2013,2013-2014,-4,1.42831038379651,-0.43298912888759844,-3.2906725668412022,0.0,,,,,,,,,,,,
11,3,7,1,21.1412816833232,20.1348155786505,-0.516175222661467,0.781333901204075,2,100.0,0.06368,2,8,1,20.3919192016109,22.0876914913311,-0.326032857025971,-0.259515544278274,2,100.0,0,1,7,Volta Redonda,Sao Bernardo,12,2013,2013-2014,-1,-1.107366758230046,-0.7493624817122999,1.9528759126806001,0.0,,,,,,,,,,,,
12,2,6,1,21.5238750847445,20.5620028246348,0.14335881216,0.375392130221929,3,100.0,-0.68,10,10,0,19.5951535818544,21.5596435716602,-1.69693361026241,-1.24716077170688,3,0.0,0,0,8,Canoas,JF Volei,12,2013,2013-2014,8,-2.072325740484339,-1.9287215028900988,0.9976407470254003,-100.0,,,,,,,,,,,,
13,6,3,1,19.6,19.488,-0.2,0.04,2,50.0,0.0,11,12,0,19.6324908886922,22.1126320705797,-1.72459284409719,-1.25598464,3,0.0,0,0,8,Brasil Volei Clube,Funvic,12,2013,2013-2014,5,-1.76459284409719,0.03249088869219818,2.6246320705797004,-50.0,,,,,,,,,,,,
14,7,5,1,22.9397387990638,22.2799126920587,-0.103631691007452,0.522588988703246,3,100.0,-0.87744,12,12,0,20.0263913031101,22.0405380534729,-1.50264830703721,-0.980211467707014,2,0.0,0,1,8,Minas,America Volei,12,2013,2013-2014,5,-2.025237295740456,-2.913347495953701,-0.23937463858580088,-100.0,,,,,,,,,,,,
15,5,2,1,23.0101048494472,20.3245160719643,1.22526253283952,1.60144606309713,4,100.0,0.0,10,8,0,20.1533333333333,20.7733333333333,-0.88,-0.6,3,0.0,0,0,8,Sada Cruzeiro,Maringa,12,2013,2013-2014,5,-2.48144606309713,-2.8567715161138985,0.44881726136900113,-100.0,,,,,,,,,,,,
16,6,3,0,20.9657636448684,22.4428171361165,0.768916236515948,-0.318285135858281,4,50.0,-0.1168,8,1,0,21.8017168950495,20.6203169055664,0.838534026646178,1.77698682941031,3,50.0,0,0,8,Sesi,RJX,12,2013,2013-2014,2,1.156819162504459,0.8359532501810989,-1.822500230550098,0.0,,,,,,,,,,,,
17,8,1,0,21.5413735160396,20.7962535244531,0.002859577372312,0.270827221316943,3,33.3333333333333,-0.12,1,6,1,21.4191000677956,19.9162689263745,0.900313704177543,0.5265840128,3,100.0,0,0,11,RJX,Canoas,12,2013,2013-2014,-7,0.6294864828605999,-0.12227344824399822,-0.8799845980786003,66.6666666666667,,,,,,,,,,,,
18,2,8,1,20.4635353612887,21.5201531930649,-0.777385532940107,0.139173714379223,4,100.0,1.5152,8,5,0,21.6851243725843,22.0239301536469,-0.181928809037403,1.19171358603973,3,50.0,0,1,11,Sao Bernardo,Minas,12,2013,2013-2014,6,-0.321102523416626,1.2215890112956025,0.5037769605820017,-50.0,,,,,,,,,,,,
19,11,10,0,19.1427895321502,21.4477148573281,-1.97084406861125,-1.95754688820993,6,0.0,0.0,5,3,1,19.56,19.0304,0.232,0.2,6,66.6666666666667,0,1,14,JF Volei,Brasil Volei Clube,12,2013,2013-2014,-6,2.18954688820993,0.41721046784979876,-2.417314857328101,66.6666666666667,,,,,,,,,,,,
20,12,12,0,19.1459927109538,21.5701056564637,-1.6715548672,-1.57967427527775,7,0.0,0.4,6,5,1,21.6814328314008,21.2858107895842,0.454456952770078,1.55337086883178,4,66.6666666666667,0,1,15,Funvic,Minas,12,2013,2013-2014,-6,2.034131228047828,2.535440120447003,-0.2842948668794989,66.6666666666667,,,,,,,,,,,,
21,9,12,1,20.2211130424881,20.9657637761117,-1.34662083428506,-0.602118645629769,7,33.3333333333333,0.7664,6,3,1,21.0726109158947,22.0542537088932,0.145371891313375,-0.321912849324117,7,66.6666666666667,0,1,15,America Volei,Sesi,12,2013,2013-2014,-3,0.747490536943144,0.8514978734066005,1.0884899327814992,33.3333333333334,,,,,,,,,,,,
22,5,8,0,20.0374949556976,21.5494558877852,-1.22190842635209,-0.488661028496622,4,75.0,0.68,4,6,0,20.8852800542365,19.6830151410996,0.320250963342035,0.02126721024,4,75.0,0,1,15,Sao Bernardo,Canoas,12,2013,2013-2014,-1,0.808911991838657,0.8477850985388997,-1.8664407466856012,0.0,4.5,4.25,4.25,4.25,0.25,0.0,0.75,0.75,0.6,0.6,0.0,0.0
23,10,8,0,18.9226666666667,20.8186666666667,-0.4,-1.304,7,0.0,0.0,8,7,0,20.7630253466585,20.2578524629204,0.22506712096326,0.820017703583745,7,66.6666666666667,0,0,15,Maringa,Volta Redonda,12,2013,2013-2014,-2,1.52906712096326,1.8403586799918017,-0.5608142037463004,66.6666666666667,,,,,,,,,,,,
24,7,1,1,20.9830988128317,20.3870028195625,0.402287661897849,0.616661777053554,4,50.0,-0.22464,6,2,1,22.6080838795578,19.0596128575714,1.8811568504777,2.09215037880283,7,100.0,0,1,15,RJX,Sada Cruzeiro,12,2013,2013-2014,-1,1.264495073424146,1.6249850667261008,-1.327389961991102,50.0,,,7.0,4.25,,,,0.5,,0.5,,
25,3,3,1,20.6580887327158,21.0034029671145,1.01513298921276,0.3162975130507,4,75.0,-0.220998144,5,5,1,21.2451462651206,20.5286486316674,0.763565562216062,1.64269669506543,4,75.0,0,0,19,Sesi,Minas,12,2013,2013-2014,2,0.447268049165362,0.5870575324047991,-0.47475433544709844,0.0,7.25,4.25,4.5,5.25,2.75,-1.0,0.75,0.75,0.8,0.8,0.0,0.0
26,4,3,1,20.3813333333333,19.5576533333333,0.04,0.7856,6,75.0,0.0,3,2,1,22.1864671036462,18.4476902860571,1.90492548038216,2.07372030304227,5,100.0,0,0,20,Brasil Volei Clube,Sada Cruzeiro,12,2013,2013-2014,-1,1.1193254803821602,1.805133770312903,-1.1099630472761994,25.0,,,6.25,5.0,,,,0.75,,0.9,,
27,3,6,1,20.4282240433892,19.2264121128797,0.714687049728,0.456200770673628,6,80.0,-0.72,8,7,0,20.3437536106602,20.6062819703363,-0.419946303229392,0.056014162866996,6,50.0,0,0,21,Canoas,Volta Redonda,12,2013,2013-2014,5,-0.87614707390302,-0.0844704327289989,1.379869857456601,-30.0,7.25,5.0,3.5,3.5,3.75,1.5,0.5,0.75,0.3,0.7,-0.25,-0.39999999999999997
28,7,1,0,19.9864790502654,20.40960225565,-0.078169870481721,0.093329421642843,7,40.0,0.0,9,8,1,19.5381333333333,20.3882666666667,-0.4432,-1.08,7,25.0,0,1,22,RJX,Maringa,12,2013,2013-2014,2,-0.536529421642843,-0.4483457169321028,-0.02133558898330179,-15.0,9.5,5.25,6.75,3.5,2.75,1.75,0.25,0.25,0.4,0.3,0.0,0.10000000000000003
29,6,8,0,19.5099959645581,20.9595647102282,-1.17752674108167,-0.590928822797297,7,60.0,0.0,3,3,1,20.3050666666667,19.3261226666667,0.82848,0.76,2,80.0,0,1,22,Sao Bernardo,Brasil Volei Clube,12,2013,2013-2014,-3,1.419408822797297,0.7950707021085996,-1.6334420435615016,20.0,5.75,4.75,3.5,3.5,2.25,1.25,1.0,0.5,1.0,0.3,0.5,0.7
30,12,12,0,18.816794168763,21.156084525171,-1.73724389376,-1.6637394202222,7,0.0,0.52,3,3,1,20.5264709861726,20.5027223736916,0.65303801044056,-0.057530279459294,4,80.0,0,1,23,Funvic,Sesi,12,2013,2013-2014,-9,2.3167774306627598,1.7096768174096013,-0.6533621514793992,80.0,4.0,4.5,11.0,5.25,-7.0,-0.75,0.75,0.0,0.9,0.0,0.75,0.9
31,11,10,0,19.6475649590535,21.8915052191959,-2.176675254889,-2.16603751056794,7,0.0,0.68,1,3,1,20.6211767889381,19.6021778989533,1.12243040835245,0.553975776432565,6,83.3333333333333,0,1,29,JF Volei,Sesi,12,2013,2013-2014,-10,3.2884679189203903,0.9736118298846002,-2.2893273202425988,83.3333333333333,4.5,4.75,10.25,5.0,-5.75,-0.25,1.0,0.0,1.0,0.0,1.0,1.0
32,10,12,0,19.5368904339905,20.5726110208893,-1.27729666742805,-0.681694916503815,7,25.0,0.6,7,1,0,19.6691832402123,19.96768180452,-0.125336462685725,1.02158946352825,7,33.3333333333333,0,1,29,America Volei,RJX,12,2013,2013-2014,-3,0.55635845381809,0.1322928062217983,-0.6049292163692996,8.3333333333333,7.5,4.25,11.25,5.25,-3.75,-1.0,0.25,0.25,0.2,0.3,0.0,-0.09999999999999998
33,4,2,0,21.429173682917,18.7581522288457,1.58021002627162,1.32394038430573,7,75.0,-0.6,12,12,0,18.2534353350104,21.1248676201368,-1.93099153617776,-1.204787712,6,0.0,0,1,29,Sada Cruzeiro,Funvic,12,2013,2013-2014,8,-3.2549319204834903,-3.1757383479065986,2.366715391291102,-75.0,11.5,5.25,5.0,5.75,6.5,-0.5,0.0,0.75,0.0,0.6,-0.75,-0.6
34,8,8,1,19.2705066666667,19.9906133333333,0.28,-0.15456,7,40.0,0.0,3,6,1,19.8225792347113,18.8611296903037,0.564960616538902,0.217013768192,7,83.3333333333333,0,1,29,Maringa,Canoas,12,2013,2013-2014,-5,0.719520616538902,0.552072568044597,-1.1294836430296016,43.3333333333333,2.5,4.0,9.5,5.25,-7.0,-1.25,0.75,0.5,0.8,0.7,0.25,0.10000000000000009
35,5,5,0,20.6961170120965,20.4229189053339,-0.682905352805962,0.21085244977285,7,60.0,-1.81216,7,8,0,19.4579967716465,20.8176517681826,-0.872743058237838,0.192387564577381,7,50.0,0,0,29,Minas,Sao Bernardo,12,2013,2013-2014,2,-1.083595508010688,-1.2381202404500016,0.3947328628486986,-10.0,3.75,4.25,6.5,3.5,-2.75,0.75,0.25,0.5,0.1,0.5,-0.25,-0.4
36,3,3,1,20.2940533333333,19.3108981333333,0.232,1.062784,7,83.3333333333333,0.0,9,7,0,19.7550028885281,19.9650255762691,-0.535957042583514,-0.155188669706403,7,40.0,0,1,30,Brasil Volei Clube,Volta Redonda,12,2013,2013-2014,6,-1.598741042583514,-0.5390504448051985,0.654127442935799,-43.3333333333333,6.5,4.75,4.5,4.0,2.0,0.75,0.25,1.0,0.1,1.0,-0.75,-0.9
